ID;Namespace;TypeName;MemberName;SupportedPlatforms
P:System.Xml.Serialization.XmlTypeMapping.XsdTypeName;System.Xml.Serialization;XmlTypeMapping;XsdTypeName;46863
M:System.Xml.Serialization.XmlTypeMapping.get_XsdTypeName;System.Xml.Serialization;XmlTypeMapping;get_XsdTypeName;46863
T:System.Xml.Serialization.XmlMappingAccess;System.Xml.Serialization;XmlMappingAccess;;46863
F:System.Xml.Serialization.XmlMappingAccess.value__;System.Xml.Serialization;XmlMappingAccess;value__;46863
F:System.Xml.Serialization.XmlMappingAccess.Write;System.Xml.Serialization;XmlMappingAccess;Write;46863
F:System.Xml.Serialization.XmlMappingAccess.Read;System.Xml.Serialization;XmlMappingAccess;Read;46863
F:System.Xml.Serialization.XmlMappingAccess.None;System.Xml.Serialization;XmlMappingAccess;None;46863
T:System.Xml.Serialization.XmlSerializer;System.Xml.Serialization;XmlSerializer;;46863
M:System.Xml.Serialization.XmlSerializer.#ctor(System.Type,System.Xml.Serialization.XmlAttributeOverrides);System.Xml.Serialization;XmlSerializer;.ctor;46863
M:System.Xml.Serialization.XmlSerializer.FromMappings(System.Xml.Serialization.XmlMapping[],System.Type);System.Xml.Serialization;XmlSerializer;FromMappings;46863
M:System.Xml.Serialization.XmlSerializer.#ctor(System.Type,System.Type[]);System.Xml.Serialization;XmlSerializer;.ctor;46863
M:System.Xml.Serialization.XmlSerializer.#ctor(System.Type,System.String);System.Xml.Serialization;XmlSerializer;.ctor;46863
M:System.Xml.Serialization.XmlSerializer.#ctor(System.Type);System.Xml.Serialization;XmlSerializer;.ctor;46863
M:System.Xml.Serialization.XmlSerializer.#ctor;System.Xml.Serialization;XmlSerializer;.ctor;46863
M:System.Xml.Serialization.XmlSerializer.#ctor(System.Xml.Serialization.XmlTypeMapping);System.Xml.Serialization;XmlSerializer;.ctor;46863
M:System.Xml.Serialization.XmlSerializer.Deserialize(System.IO.TextReader);System.Xml.Serialization;XmlSerializer;Deserialize;46863
M:System.Xml.Serialization.XmlSerializer.Deserialize(System.IO.Stream);System.Xml.Serialization;XmlSerializer;Deserialize;46863
M:System.Xml.Serialization.XmlSerializer.FromMappings(System.Xml.Serialization.XmlMapping[]);System.Xml.Serialization;XmlSerializer;FromMappings;46863
M:System.Xml.Serialization.XmlSerializer.FromTypes(System.Type[]);System.Xml.Serialization;XmlSerializer;FromTypes;46863
M:System.Xml.Serialization.XmlSerializer.CanDeserialize(System.Xml.XmlReader);System.Xml.Serialization;XmlSerializer;CanDeserialize;46863
M:System.Xml.Serialization.XmlSerializer.Serialize(System.IO.Stream,System.Object);System.Xml.Serialization;XmlSerializer;Serialize;46863
M:System.Xml.Serialization.XmlSerializer.Serialize(System.IO.TextWriter,System.Object);System.Xml.Serialization;XmlSerializer;Serialize;46863
M:System.Xml.Serialization.XmlSerializer.Serialize(System.Xml.XmlWriter,System.Object);System.Xml.Serialization;XmlSerializer;Serialize;46863
M:System.Xml.Serialization.XmlSerializer.Deserialize(System.Xml.XmlReader);System.Xml.Serialization;XmlSerializer;Deserialize;46863
M:System.Xml.Serialization.XmlSerializer.#ctor(System.Type,System.Xml.Serialization.XmlRootAttribute);System.Xml.Serialization;XmlSerializer;.ctor;46863
M:System.Xml.Serialization.XmlSerializer.#ctor(System.Type,System.Xml.Serialization.XmlAttributeOverrides,System.Type[],System.Xml.Serialization.XmlRootAttribute,System.String);System.Xml.Serialization;XmlSerializer;.ctor;46863
T:System.ServiceModel.XmlSerializerFormatAttribute;System.ServiceModel;XmlSerializerFormatAttribute;;46863
M:System.ServiceModel.XmlSerializerFormatAttribute.#ctor;System.ServiceModel;XmlSerializerFormatAttribute;.ctor;46863
T:System.Xml.Serialization.XmlArrayItemAttributes;System.Xml.Serialization;XmlArrayItemAttributes;;46863
P:System.Xml.Serialization.XmlArrayItemAttributes.System#Collections#IList#IsReadOnly;System.Xml.Serialization;XmlArrayItemAttributes;IsReadOnly;46863
P:System.Xml.Serialization.XmlArrayItemAttributes.System#Collections#ICollection#SyncRoot;System.Xml.Serialization;XmlArrayItemAttributes;SyncRoot;46863
M:System.Xml.Serialization.XmlArrayItemAttributes.#ctor;System.Xml.Serialization;XmlArrayItemAttributes;.ctor;46863
M:System.Xml.Serialization.XmlArrayItemAttributes.CopyTo(System.Xml.Serialization.XmlArrayItemAttribute[],System.Int32);System.Xml.Serialization;XmlArrayItemAttributes;CopyTo;46863
M:System.Xml.Serialization.XmlArrayItemAttributes.System#Collections#IList#Insert(System.Int32,System.Object);System.Xml.Serialization;XmlArrayItemAttributes;System.Collections.IList.Insert;46863
M:System.Xml.Serialization.XmlArrayItemAttributes.System#Collections#IList#Add(System.Object);System.Xml.Serialization;XmlArrayItemAttributes;System.Collections.IList.Add;46863
M:System.Xml.Serialization.XmlArrayItemAttributes.Remove(System.Xml.Serialization.XmlArrayItemAttribute);System.Xml.Serialization;XmlArrayItemAttributes;Remove;46863
M:System.Xml.Serialization.XmlArrayItemAttributes.System#Collections#IList#set_Item(System.Int32,System.Object);System.Xml.Serialization;XmlArrayItemAttributes;System.Collections.IList.set_Item;46863
M:System.Xml.Serialization.XmlArrayItemAttributes.System#Collections#IList#Remove(System.Object);System.Xml.Serialization;XmlArrayItemAttributes;System.Collections.IList.Remove;46863
P:System.Xml.Serialization.XmlArrayItemAttributes.Count;System.Xml.Serialization;XmlArrayItemAttributes;Count;46863
M:System.Xml.Serialization.XmlArrayItemAttributes.System#Collections#IList#IndexOf(System.Object);System.Xml.Serialization;XmlArrayItemAttributes;System.Collections.IList.IndexOf;46863
M:System.Xml.Serialization.XmlArrayItemAttributes.System#Collections#IList#Contains(System.Object);System.Xml.Serialization;XmlArrayItemAttributes;System.Collections.IList.Contains;46863
M:System.Xml.Serialization.XmlArrayItemAttributes.get_Count;System.Xml.Serialization;XmlArrayItemAttributes;get_Count;46863
M:System.Xml.Serialization.XmlArrayItemAttributes.set_Item(System.Int32,System.Xml.Serialization.XmlArrayItemAttribute);System.Xml.Serialization;XmlArrayItemAttributes;set_Item;46863
M:System.Xml.Serialization.XmlArrayItemAttributes.System#Collections#IList#get_IsFixedSize;System.Xml.Serialization;XmlArrayItemAttributes;System.Collections.IList.get_IsFixedSize;46863
M:System.Xml.Serialization.XmlArrayItemAttributes.System#Collections#ICollection#get_SyncRoot;System.Xml.Serialization;XmlArrayItemAttributes;System.Collections.ICollection.get_SyncRoot;46863
M:System.Xml.Serialization.XmlArrayItemAttributes.System#Collections#IList#get_IsReadOnly;System.Xml.Serialization;XmlArrayItemAttributes;System.Collections.IList.get_IsReadOnly;46863
M:System.Xml.Serialization.XmlArrayItemAttributes.Clear;System.Xml.Serialization;XmlArrayItemAttributes;Clear;46863
M:System.Xml.Serialization.XmlArrayItemAttributes.IndexOf(System.Xml.Serialization.XmlArrayItemAttribute);System.Xml.Serialization;XmlArrayItemAttributes;IndexOf;46863
M:System.Xml.Serialization.XmlArrayItemAttributes.System#Collections#ICollection#get_IsSynchronized;System.Xml.Serialization;XmlArrayItemAttributes;System.Collections.ICollection.get_IsSynchronized;46863
P:System.Xml.Serialization.XmlArrayItemAttributes.System#Collections#IList#Item(System.Int32);System.Xml.Serialization;XmlArrayItemAttributes;Item[Int32];46863
P:System.Xml.Serialization.XmlArrayItemAttributes.Item(System.Int32);System.Xml.Serialization;XmlArrayItemAttributes;Item[Int32];46863
M:System.Xml.Serialization.XmlArrayItemAttributes.System#Collections#ICollection#CopyTo(System.Array,System.Int32);System.Xml.Serialization;XmlArrayItemAttributes;System.Collections.ICollection.CopyTo;46863
M:System.Xml.Serialization.XmlArrayItemAttributes.Insert(System.Int32,System.Xml.Serialization.XmlArrayItemAttribute);System.Xml.Serialization;XmlArrayItemAttributes;Insert;46863
M:System.Xml.Serialization.XmlArrayItemAttributes.Add(System.Xml.Serialization.XmlArrayItemAttribute);System.Xml.Serialization;XmlArrayItemAttributes;Add;46863
M:System.Xml.Serialization.XmlArrayItemAttributes.GetEnumerator;System.Xml.Serialization;XmlArrayItemAttributes;GetEnumerator;46863
M:System.Xml.Serialization.XmlArrayItemAttributes.RemoveAt(System.Int32);System.Xml.Serialization;XmlArrayItemAttributes;RemoveAt;46863
P:System.Xml.Serialization.XmlArrayItemAttributes.System#Collections#IList#IsFixedSize;System.Xml.Serialization;XmlArrayItemAttributes;IsFixedSize;46863
M:System.Xml.Serialization.XmlArrayItemAttributes.get_Item(System.Int32);System.Xml.Serialization;XmlArrayItemAttributes;get_Item;46863
M:System.Xml.Serialization.XmlArrayItemAttributes.System#Collections#IList#get_Item(System.Int32);System.Xml.Serialization;XmlArrayItemAttributes;System.Collections.IList.get_Item;46863
M:System.Xml.Serialization.XmlArrayItemAttributes.Contains(System.Xml.Serialization.XmlArrayItemAttribute);System.Xml.Serialization;XmlArrayItemAttributes;Contains;46863
P:System.Xml.Serialization.XmlArrayItemAttributes.System#Collections#ICollection#IsSynchronized;System.Xml.Serialization;XmlArrayItemAttributes;IsSynchronized;46863
T:System.Xml.Serialization.XmlAttributeOverrides;System.Xml.Serialization;XmlAttributeOverrides;;46863
P:System.Xml.Serialization.XmlAttributeOverrides.Item(System.Type);System.Xml.Serialization;XmlAttributeOverrides;Item[Type];46863
M:System.Xml.Serialization.XmlAttributeOverrides.#ctor;System.Xml.Serialization;XmlAttributeOverrides;.ctor;46863
M:System.Xml.Serialization.XmlAttributeOverrides.Add(System.Type,System.String,System.Xml.Serialization.XmlAttributes);System.Xml.Serialization;XmlAttributeOverrides;Add;46863
P:System.Xml.Serialization.XmlAttributeOverrides.Item(System.Type,System.String);System.Xml.Serialization;XmlAttributeOverrides;Item[Type,String];46863
M:System.Xml.Serialization.XmlAttributeOverrides.Add(System.Type,System.Xml.Serialization.XmlAttributes);System.Xml.Serialization;XmlAttributeOverrides;Add;46863
M:System.Xml.Serialization.XmlAttributeOverrides.get_Item(System.Type);System.Xml.Serialization;XmlAttributeOverrides;get_Item;46863
M:System.Xml.Serialization.XmlAttributeOverrides.get_Item(System.Type,System.String);System.Xml.Serialization;XmlAttributeOverrides;get_Item;46863
T:System.Xml.Serialization.XmlAttributes;System.Xml.Serialization;XmlAttributes;;46863
P:System.Xml.Serialization.XmlAttributes.XmlEnum;System.Xml.Serialization;XmlAttributes;XmlEnum;46863
P:System.Xml.Serialization.XmlAttributes.XmlAttribute;System.Xml.Serialization;XmlAttributes;XmlAttribute;46863
M:System.Xml.Serialization.XmlAttributes.set_XmlRoot(System.Xml.Serialization.XmlRootAttribute);System.Xml.Serialization;XmlAttributes;set_XmlRoot;46863
P:System.Xml.Serialization.XmlAttributes.XmlRoot;System.Xml.Serialization;XmlAttributes;XmlRoot;46863
M:System.Xml.Serialization.XmlAttributes.get_XmlChoiceIdentifier;System.Xml.Serialization;XmlAttributes;get_XmlChoiceIdentifier;46863
M:System.Xml.Serialization.XmlAttributes.get_XmlDefaultValue;System.Xml.Serialization;XmlAttributes;get_XmlDefaultValue;46863
M:System.Xml.Serialization.XmlAttributes.get_XmlArray;System.Xml.Serialization;XmlAttributes;get_XmlArray;46863
M:System.Xml.Serialization.XmlAttributes.get_XmlText;System.Xml.Serialization;XmlAttributes;get_XmlText;46863
M:System.Xml.Serialization.XmlAttributes.set_Xmlns(System.Boolean);System.Xml.Serialization;XmlAttributes;set_Xmlns;46863
M:System.Xml.Serialization.XmlAttributes.set_XmlArray(System.Xml.Serialization.XmlArrayAttribute);System.Xml.Serialization;XmlAttributes;set_XmlArray;46863
M:System.Xml.Serialization.XmlAttributes.get_XmlEnum;System.Xml.Serialization;XmlAttributes;get_XmlEnum;46863
P:System.Xml.Serialization.XmlAttributes.XmlChoiceIdentifier;System.Xml.Serialization;XmlAttributes;XmlChoiceIdentifier;46863
M:System.Xml.Serialization.XmlAttributes.set_XmlAttribute(System.Xml.Serialization.XmlAttributeAttribute);System.Xml.Serialization;XmlAttributes;set_XmlAttribute;46863
M:System.Xml.Serialization.XmlAttributes.set_XmlEnum(System.Xml.Serialization.XmlEnumAttribute);System.Xml.Serialization;XmlAttributes;set_XmlEnum;46863
M:System.Xml.Serialization.XmlAttributes.set_XmlDefaultValue(System.Object);System.Xml.Serialization;XmlAttributes;set_XmlDefaultValue;46863
P:System.Xml.Serialization.XmlAttributes.XmlType;System.Xml.Serialization;XmlAttributes;XmlType;46863
M:System.Xml.Serialization.XmlAttributes.#ctor;System.Xml.Serialization;XmlAttributes;.ctor;46863
P:System.Xml.Serialization.XmlAttributes.XmlArrayItems;System.Xml.Serialization;XmlAttributes;XmlArrayItems;46863
M:System.Xml.Serialization.XmlAttributes.get_XmlType;System.Xml.Serialization;XmlAttributes;get_XmlType;46863
P:System.Xml.Serialization.XmlAttributes.Xmlns;System.Xml.Serialization;XmlAttributes;Xmlns;46863
P:System.Xml.Serialization.XmlAttributes.XmlDefaultValue;System.Xml.Serialization;XmlAttributes;XmlDefaultValue;46863
P:System.Xml.Serialization.XmlAttributes.XmlElements;System.Xml.Serialization;XmlAttributes;XmlElements;46863
M:System.Xml.Serialization.XmlAttributes.set_XmlIgnore(System.Boolean);System.Xml.Serialization;XmlAttributes;set_XmlIgnore;46863
M:System.Xml.Serialization.XmlAttributes.set_XmlText(System.Xml.Serialization.XmlTextAttribute);System.Xml.Serialization;XmlAttributes;set_XmlText;46863
M:System.Xml.Serialization.XmlAttributes.get_XmlAttribute;System.Xml.Serialization;XmlAttributes;get_XmlAttribute;46863
P:System.Xml.Serialization.XmlAttributes.XmlText;System.Xml.Serialization;XmlAttributes;XmlText;46863
M:System.Xml.Serialization.XmlAttributes.get_XmlIgnore;System.Xml.Serialization;XmlAttributes;get_XmlIgnore;46863
